customer_id,frequency_orders,monetary_total,recency_days,avg_basket_value,avg_items_count,discount_rate,boutique_rate,category_share_Accessories,category_share_Beauty,category_share_Fragrance,category_share_RTW
C000446,2.0,354.13,121.0,177.065,4.5,0.0,0.0,0.0,0.0,0.7119701804422105,0.2880298195577895
C000447,7.0,1549.38,15.0,221.34,4.0,0.42857142857142855,0.14285714285714285,0.0,0.25970388155262103,0.6337760910815939,0.10652002736578503
C000448,2.0,551.05,414.0,275.525,3.0,0.0,0.0,1.0,0.0,0.0,0.0
C000449,6.0,3115.86,40.0,519.3100000000001,4.166666666666667,0.0,0.16666666666666666,0.2784656563516974,0.33679947109305297,0.15240736104959784,0.2323275115056517
C000450,5.0,2267.5299999999997,133.0,453.506,3.8,0.0,0.8,0.10249478507450838,0.07466714883595807,0.16002875375408482,0.6628093123354487
C000451,6.0,1439.78,36.0,239.96333333333334,3.3333333333333335,0.16666666666666666,1.0,0.18198613677089553,0.10876661712206032,0.18828571031685395,0.5209615357901901
C000452,7.0,1896.1,65.0,270.87142857142857,3.857142857142857,0.0,0.2857142857142857,0.0778545435367333,0.34115289277991667,0.0,0.58099256368335
C000453,6.0,2655.66,30.0,442.60999999999996,4.5,0.16666666666666666,0.16666666666666666,0.5041383309610417,0.038800147609257214,0.4570615214297011,0.0
C000454,2.0,482.28000000000003,127.0,241.14000000000001,5.0,0.0,0.0,0.0,0.6006054574106329,0.0,0.3993945425893672
C000455,4.0,1640.31,200.0,410.0775,3.5,0.0,0.0,0.48123830251598787,0.3542927861196969,0.0,0.16446891136431527
C000456,3.0,909.96,136.0,303.32,4.0,0.0,0.0,0.530155171655897,0.09191612818145853,0.0,0.37792870016264446
C000457,7.0,2611.11,81.0,373.0157142857143,3.5714285714285716,0.0,0.7142857142857143,0.03505788725867543,0.13749324999712764,0.32560481940630615,0.5018440433378908
C000458,3.0,1275.55,378.0,425.18333333333334,4.333333333333333,0.6666666666666666,0.3333333333333333,0.11520520559758533,0.32356238485359257,0.561232409548822,0.0
C000459,4.0,1484.33,267.0,371.0825,4.0,0.25,0.0,0.24074161406156314,0.3486219371703058,0.0,0.4106364487681311
C000460,5.0,1903.03,76.0,380.606,4.2,0.0,0.2,0.0,0.3233159750503145,0.030698412531594357,0.6459856124180912
C000461,7.0,3659.7799999999997,177.0,522.8257142857143,3.4285714285714284,0.14285714285714285,0.8571428571428571,0.7045888004196974,0.059066391968916165,0.0,0.2363448076113865
C000462,4.0,1736.3899999999999,89.0,434.09749999999997,3.0,0.25,1.0,0.5412666509251954,0.0,0.0,0.4587333490748046
C000463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000464,4.0,685.64,61.0,171.41,3.75,0.25,0.0,0.20248235225482764,0.3175281488827957,0.10420920599731638,0.3757802928650604
C000465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000466,6.0,2462.59,141.0,410.4316666666667,3.5,0.0,0.16666666666666666,0.43124921322672477,0.258585473018245,0.2626827851976984,0.04748252855733193
C000467,4.0,1465.52,286.0,366.38,4.5,0.0,0.75,0.768751023527485,0.11169414269337846,0.0,0.11955483377913642
C000468,8.0,2956.88,6.0,369.61,4.5,0.125,0.875,0.24118665620518923,0.071974513676578,0.33422052974757177,0.352618300370661
C000469,3.0,1120.08,102.0,373.35999999999996,3.0,0.3333333333333333,1.0,0.16983608313691878,0.7270462824083994,0.10311763445468182,0.0
C000470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000471,6.0,1453.19,227.0,242.19833333333335,3.6666666666666665,0.0,0.16666666666666666,0.0,0.8227348110020024,0.04745422140256951,0.12981096759542798
C000472,5.0,2605.75,64.0,521.15,4.6,0.0,0.4,0.2046167130384726,0.663509546195913,0.1318737407656145,0.0
C000473,1.0,267.1,7.0,267.1,3.0,0.0,0.0,1.0,0.0,0.0,0.0
C000474,4.0,1630.92,60.0,407.73,4.25,0.0,1.0,0.0,0.29373605081794324,0.3819071444338165,0.32435680474824025
C000475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000477,8.0,2719.08,33.0,339.885,4.625,0.0,0.375,0.0,0.8609676802447886,0.13903231975521133,0.0
C000478,3.0,1033.31,186.0,344.43666666666667,3.3333333333333335,0.0,0.3333333333333333,0.0,0.31138767649592086,0.15897455749000786,0.5296377660140713
C000479,1.0,623.56,220.0,623.56,4.0,0.0,0.0,1.0,0.0,0.0,0.0
C000480,2.0,533.78,190.0,266.89,5.0,0.0,0.0,0.0,0.6513919592341414,0.34860804076585866,0.0
C000481,4.0,919.79,77.0,229.9475,3.0,0.0,0.5,0.26745235325454725,0.7325476467454528,0.0,0.0
C000482,7.0,1745.87,147.0,249.41,3.2857142857142856,0.0,0.42857142857142855,0.22886583766259802,0.29567493570540765,0.42476243935688224,0.05069678727511213
C000483,7.0,2179.64,184.0,311.3771428571428,3.5714285714285716,0.2857142857142857,0.14285714285714285,0.7535005780771138,0.10013121432897176,0.04752619698665835,0.09884201060725625
C000484,3.0,434.59000000000003,219.0,144.86333333333334,3.0,0.0,0.0,0.22674244690397846,0.7732575530960215,0.0,0.0
C000485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000486,6.0,2322.43,45.0,387.07166666666666,3.1666666666666665,0.0,0.6666666666666666,0.0,0.8418811331234956,0.15811886687650434,0.0
C000487,3.0,1695.3899999999999,41.0,565.13,3.6666666666666665,0.0,0.0,0.06680468800688928,0.6463409598971328,0.2868543520959779,0.0
C000488,7.0,5120.72,83.0,731.5314285714286,3.5714285714285716,0.2857142857142857,0.7142857142857143,0.27571122810854726,0.0,0.075813557468481,0.6484752144229717
C000489,5.0,1357.12,201.0,271.424,3.6,0.4,0.0,0.26150966753124266,0.3955582409809008,0.34293209148785664,0.0
C000490,3.0,457.47,148.0,152.49,4.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
C000491,2.0,813.3699999999999,91.0,406.68499999999995,1.5,1.0,1.0,0.3189692267971526,0.0,0.0,0.6810307732028474
C000492,4.0,1820.37,107.0,455.0925,2.25,0.0,0.75,0.0,0.31472173239506257,0.0,0.6852782676049375
C000493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000495,7.0,1783.79,13.0,254.82714285714286,3.5714285714285716,0.14285714285714285,0.0,0.0,0.2467611097718902,0.5209525784985901,0.23228631172951975
C000496,6.0,2171.4900000000002,8.0,361.915,4.0,0.16666666666666666,1.0,0.10495097836048058,0.0,0.5031199775269515,0.39192904411256785
C000497,4.0,1744.04,1.0,436.01,2.5,0.0,0.5,0.0,0.8797447306254443,0.12025526937455562,0.0
C000498,6.0,1470.37,26.0,245.06166666666664,3.1666666666666665,0.0,0.16666666666666666,0.0,0.44198399042417896,0.5035331243156485,0.054482885260172614
C000499,5.0,1196.0099999999998,22.0,239.20199999999994,4.4,0.2,0.0,0.10331017299186462,0.4991011780837952,0.3975886489243401,0.0
C000500,4.0,1132.4,7.0,283.1,3.75,0.0,0.25,0.2116036736135641,0.0,0.37092016955139523,0.4174761568350406
C000501,5.0,1183.96,17.0,236.792,2.6,0.2,0.2,0.11785871144295414,0.20505760329740866,0.6770836852596371,0.0
C000502,3.0,1179.07,108.0,393.0233333333333,4.666666666666667,0.0,0.0,0.385676847006539,0.6143231529934609,0.0,0.0
C000503,6.0,2016.4699999999998,60.0,336.0783333333333,4.333333333333333,0.0,0.8333333333333334,0.07976810961730153,0.0,0.7383397719777631,0.18189211840493535
C000504,10.0,4161.06,13.0,416.10600000000005,3.6,0.0,0.4,0.24967195858747532,0.08565125232512869,0.5598044728987325,0.10487231618866345
C000505,9.0,1719.99,5.0,191.11,4.111111111111111,0.1111111111111111,0.8888888888888888,0.24990261571288208,0.22357106727364695,0.10473316705329683,0.42179314996017425
C000506,5.0,1974.15,32.0,394.83000000000004,3.2,0.2,1.0,0.27077982929362,0.0,0.11215459818149583,0.6170655725248841
C000507,3.0,1200.06,258.0,400.02,5.0,0.3333333333333333,0.3333333333333333,0.0,0.7175724547105978,0.1288852224055464,0.1535423228838558
C000508,5.0,1466.96,67.0,293.392,4.4,0.0,0.4,0.0,0.27996673392594207,0.7200332660740579,0.0
C000509,5.0,4617.26,123.0,923.452,3.6,0.2,0.8,0.01817744723060863,0.1778045854034644,0.20500903133026946,0.5990089360356574
C000510,9.0,1360.77,15.0,151.19666666666666,3.5555555555555554,0.2222222222222222,0.0,0.0,0.737619142103368,0.18733511173820705,0.07504574615842502
C000511,4.0,4360.08,162.0,1090.02,5.0,0.5,0.5,0.5813494247811967,0.41865057521880333,0.0,0.0
C000512,4.0,959.0899999999999,85.0,239.77249999999998,4.75,0.0,0.0,0.5187938566766415,0.48120614332335865,0.0,0.0
C000513,4.0,835.81,72.0,208.9525,3.5,0.25,0.0,0.0,0.6246036778693722,0.11899833694260657,0.2563979851880212
C000514,4.0,1091.05,123.0,272.7625,3.0,0.0,0.5,0.0,0.0,0.0,1.0
C000515,3.0,802.41,47.0,267.46999999999997,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,0.5027978215625428,0.4972021784374572,0.0
C000516,2.0,757.1800000000001,193.0,378.59000000000003,6.0,0.5,0.0,0.0,0.7716130906785704,0.2283869093214295,0.0
C000517,1.0,136.81,86.0,136.81,3.0,0.0,0.0,0.0,1.0,0.0,0.0
C000518,1.0,544.9,511.0,544.9,10.0,0.0,0.0,0.0,1.0,0.0,0.0
C000519,4.0,2573.2,169.0,643.3,2.25,0.0,0.5,0.16555650551842063,0.7467044924607492,0.08773900202083008,0.0
C000520,4.0,1510.34,44.0,377.585,3.25,0.25,1.0,0.5214984705430564,0.27890408782128523,0.19959744163565815,0.0
C000521,1.0,152.3,181.0,152.3,3.0,0.0,0.0,0.0,0.0,1.0,0.0
C000522,5.0,902.78,109.0,180.55599999999998,3.6,0.0,0.0,0.45560380159064223,0.0,0.06630629832295798,0.47808990008639984
C000523,3.0,1577.49,66.0,525.83,3.6666666666666665,0.0,1.0,0.0,0.0,0.48644999334385636,0.5135500066561436
C000524,5.0,1979.3899999999999,0.0,395.878,4.0,0.2,1.0,0.0,0.2157583902111257,0.0,0.7842416097888744
C000525,4.0,1095.29,446.0,273.8225,4.0,0.0,0.75,0.37501483625341236,0.0,0.6249851637465876,0.0
C000526,8.0,2312.7799999999997,91.0,289.09749999999997,3.25,0.375,0.5,0.709691367099335,0.15920666903034444,0.13110196387032058,0.0
C000527,2.0,501.64,22.0,250.82,4.5,0.5,0.0,0.0,0.6889004066661351,0.31109959333386494,0.0
C000528,1.0,73.76,285.0,73.76,1.0,0.0,0.0,0.0,1.0,0.0,0.0
C000529,4.0,1587.9199999999998,268.0,396.97999999999996,4.5,0.0,0.5,0.6129464960451408,0.31048163635447634,0.0765718676003829,0.0
C000530,2.0,377.9,66.0,188.95,3.5,0.0,0.0,0.0,0.0,1.0,0.0
C000531,5.0,819.34,2.0,163.868,4.0,0.2,0.2,0.5530793077354944,0.0,0.07523128371616179,0.37168940854834387
C000532,5.0,1008.07,107.0,201.614,4.0,0.0,0.0,0.0,0.2897219439126251,0.7102780560873749,0.0
C000533,8.0,2015.42,116.0,251.9275,3.125,0.25,0.375,0.0,0.6560171080965754,0.05915392325172916,0.2848289686516954
C000534,6.0,2194.33,7.0,365.72166666666664,3.0,0.16666666666666666,0.5,0.41609511787197,0.32994581489566294,0.25395906723236705,0.0
C000535,4.0,1422.17,256.0,355.5425,3.75,0.0,0.0,0.5239036120857563,0.11878326782311538,0.0,0.35731312009112837
C000536,3.0,528.41,14.0,176.13666666666666,4.666666666666667,0.0,0.0,0.0,0.21753941068488486,0.7824605893151152,0.0
C000537,6.0,4300.15,133.0,716.6916666666666,2.5,0.0,0.8333333333333334,0.3602316198272154,0.04061951327279281,0.467579037940537,0.1315698289594549
C000538,3.0,777.4300000000001,133.0,259.1433333333334,4.0,0.0,0.6666666666666666,0.0,0.2190936804599771,0.35145286392344005,0.4294534556165828
C000539,1.0,262.61,111.0,262.61,3.0,0.0,1.0,0.0,0.0,1.0,0.0
C000540,1.0,162.26,355.0,162.26,2.0,0.0,1.0,1.0,0.0,0.0,0.0
C000541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000542,7.0,2714.38,102.0,387.7685714285714,3.5714285714285716,0.2857142857142857,0.7142857142857143,0.18877975817682124,0.16311275503061473,0.0,0.6481074867925639
C000543,4.0,1524.56,6.0,381.14,4.5,0.25,0.0,0.08193183607073516,0.21709214461877527,0.7009760193104895,0.0
C000544,1.0,217.73,405.0,217.73,5.0,0.0,0.0,0.0,1.0,0.0,0.0
C000545,3.0,504.68,13.0,168.22666666666666,4.333333333333333,0.0,0.3333333333333333,0.0,0.3489736070381232,0.0,0.6510263929618768
C000546,1.0,426.21,138.0,426.21,4.0,0.0,1.0,0.0,0.0,0.0,1.0
C000547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000548,4.0,936.51,168.0,234.1275,2.75,0.5,0.75,0.6763302046961591,0.17968841763568996,0.0,0.14398137766815092
C000549,5.0,862.31,172.0,172.462,5.2,0.0,0.0,0.0,0.4663520079785692,0.5336479920214309,0.0
C000550,5.0,1442.9099999999999,238.0,288.582,3.4,0.2,0.6,0.30062166039461924,0.0,0.08321378325744502,0.6161645563479358
C000551,4.0,2123.78,78.0,530.945,4.75,0.25,0.5,0.5749512661386773,0.10851877313092695,0.31652996073039585,0.0
C000552,3.0,1037.23,86.0,345.74333333333334,5.0,0.0,0.0,0.8535233265524521,0.1464766734475478,0.0,0.0
C000553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000554,5.0,1057.89,62.0,211.57800000000003,5.2,0.0,0.6,0.31961735152047943,0.44034824036525533,0.0,0.24003440811426519
C000555,6.0,2706.7799999999997,33.0,451.12999999999994,3.1666666666666665,0.0,0.5,0.13557437250164403,0.0,0.446755924013034,0.41766970348532206
C000556,4.0,483.31,12.0,120.8275,5.25,0.25,0.0,0.0,0.3658728352403219,0.29591773395957044,0.33820943080010757
C000557,2.0,1997.23,260.0,998.615,4.5,0.0,0.5,0.0,0.7685945033871913,0.23140549661280874,0.0
C000558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000560,1.0,308.85,267.0,308.85,2.0,0.0,1.0,0.0,0.0,0.0,1.0
C000561,12.0,5402.57,15.0,450.21416666666664,4.583333333333333,0.0,0.6666666666666666,0.5846180614041095,0.2968938856877375,0.032999109682984216,0.08548894322516878
C000562,3.0,1179.38,91.0,393.1266666666667,4.666666666666667,0.3333333333333333,0.3333333333333333,0.6654259017449846,0.0,0.3345740982550153,0.0
C000563,5.0,1281.6200000000001,135.0,256.324,3.6,0.0,0.0,0.052691125294549085,0.7818230052589691,0.07135500382328615,0.09413086562319563
C000564,4.0,1076.82,50.0,269.205,3.5,0.25,0.75,0.27244107650303667,0.3777140097695065,0.0,0.34984491372745674
C000565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000566,4.0,1400.3899999999999,2.0,350.09749999999997,2.75,0.5,1.0,0.20749933946971916,0.33203607566463633,0.0,0.4604645848656446
C000567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000569,6.0,1413.71,46.0,235.61833333333334,4.5,0.0,0.6666666666666666,0.4483239136739501,0.049019954587574535,0.44146960833551435,0.061186523402961004
C000570,9.0,3591.52,17.0,399.0577777777778,4.0,0.2222222222222222,0.8888888888888888,0.6672550897670068,0.17804439346015058,0.09622388292422152,0.0584766338486212
C000571,2.0,1309.63,20.0,654.815,2.0,0.0,0.5,0.0,0.0,0.18306697311454379,0.8169330268854562
C000572,3.0,851.73,88.0,283.91,2.0,0.0,1.0,0.5993448628086365,0.0,0.4006551371913635,0.0
C000573,3.0,1986.7599999999998,230.0,662.2533333333332,3.0,0.0,0.6666666666666666,0.17621152026414869,0.10812579274799171,0.7156626869878596,0.0
C000574,10.0,3893.96,15.0,389.396,3.2,0.0,1.0,0.3476923234958757,0.14001684660345767,0.43445746746242897,0.07783336243823769
C000575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000576,5.0,1198.34,135.0,239.66799999999998,3.0,0.0,0.2,0.7846938264599362,0.21530617354006376,0.0,0.0
C000577,2.0,413.53,80.0,206.765,5.0,0.0,1.0,0.0,0.0,1.0,0.0
C000578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000579,7.0,3976.79,76.0,568.1128571428571,3.5714285714285716,0.14285714285714285,0.2857142857142857,0.0,0.2942725162756896,0.02736880750555096,0.6783586762187593
C000580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000581,4.0,1314.8899999999999,181.0,328.72249999999997,3.25,0.25,0.25,0.7475454220505137,0.0,0.0,0.2524545779494862
C000582,9.0,1954.65,0.0,217.18333333333334,4.444444444444445,0.3333333333333333,0.1111111111111111,0.21768603074719262,0.5746808891617425,0.10593712429335175,0.10169595579771315
C000583,2.0,1184.21,285.0,592.105,2.5,0.0,0.0,0.1775023011121338,0.8224976988878662,0.0,0.0
C000584,7.0,1578.97,181.0,225.56714285714287,3.857142857142857,0.2857142857142857,0.0,0.0,0.31401483245406814,0.5491554621050432,0.13682970544088868
C000585,7.0,2726.23,1.0,389.4614285714286,3.7142857142857144,0.2857142857142857,1.0,0.18313935361286465,0.11046390069803354,0.15370676722066737,0.5526899784684344
C000586,4.0,759.65,4.0,189.9125,3.5,0.5,1.0,0.26079115382083856,0.0,0.0,0.7392088461791614
C000587,6.0,3801.44,88.0,633.5733333333334,3.6666666666666665,0.0,1.0,0.49966065490971845,0.2806673260659119,0.08317637526831938,0.13649564375605033
C000588,8.0,3893.4500000000003,72.0,486.68125000000003,3.0,0.125,0.875,0.17810168359681003,0.09794655125916603,0.17179365344360398,0.55215811170042
C000589,3.0,563.39,247.0,187.79666666666665,3.6666666666666665,0.0,0.3333333333333333,0.0,0.533573545856334,0.14031132962956389,0.32611512451410213
C000590,1.0,2188.27,430.0,2188.27,4.0,0.0,1.0,1.0,0.0,0.0,0.0
C000591,1.0,199.34,279.0,199.34,3.0,0.0,0.0,0.0,1.0,0.0,0.0
C000592,4.0,1559.1399999999999,224.0,389.78499999999997,3.75,0.0,0.25,0.43063483715381556,0.2634914119322191,0.0,0.3058737509139654
C000593,10.0,2514.2400000000002,9.0,251.42400000000004,3.9,0.1,0.4,0.3697538818887616,0.19736779305078275,0.10790934835178823,0.3249689767086674
C000594,6.0,2654.08,19.0,442.34666666666664,3.0,0.3333333333333333,0.8333333333333334,0.0,0.20133907041234628,0.05625678201109236,0.7424041475765615
C000595,2.0,282.58,181.0,141.29,4.0,0.0,0.5,1.0,0.0,0.0,0.0
C000596,2.0,1738.38,181.0,869.19,5.0,0.0,0.5,0.485791368975713,0.5142086310242869,0.0,0.0
C000597,3.0,825.8,138.0,275.26666666666665,4.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0
C000598,3.0,722.77,51.0,240.92333333333332,4.333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5096503728710379,0.0,0.49034962712896224
C000599,5.0,2328.54,50.0,465.70799999999997,3.8,0.4,0.8,0.1151751741434547,0.6308888831628403,0.25393594269370506,0.0
C000600,3.0,1788.21,67.0,596.07,3.6666666666666665,0.3333333333333333,0.0,0.36475581726978373,0.6352441827302162,0.0,0.0
C000601,6.0,1202.81,32.0,200.46833333333333,4.0,0.3333333333333333,0.5,0.3826290104006451,0.5110366558309292,0.10633433376842559,0.0
C000602,8.0,2199.24,19.0,274.905,3.25,0.25,1.0,0.2810743711463961,0.14030756079372875,0.2657781779160074,0.3128398901438679
C000603,3.0,404.6,128.0,134.86666666666667,4.666666666666667,0.0,0.3333333333333333,0.0,0.0,0.8183638161146811,0.1816361838853188
C000604,3.0,2503.45,198.0,834.4833333333332,4.0,0.0,1.0,0.14804369969442172,0.0,0.33820128223052187,0.5137550180750565
C000605,4.0,3609.7,74.0,902.425,3.0,0.0,0.5,0.823195833448763,0.17680416655123696,0.0,0.0
C000606,2.0,604.01,188.0,302.005,4.5,0.0,0.5,0.0,0.0,1.0,0.0
C000607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000608,8.0,2895.85,32.0,361.98125,4.25,0.125,0.625,0.0,0.2753940984512319,0.11127648186197489,0.6133294196867931
C000609,3.0,834.28,139.0,278.0933333333333,5.0,0.0,0.6666666666666666,0.0,0.10791341036582443,0.0,0.8920865896341756
C000610,5.0,2219.7200000000003,190.0,443.9440000000001,3.4,0.2,0.8,0.11064909087632674,0.0,0.24447227578253108,0.644878633341142
C000611,3.0,350.58000000000004,144.0,116.86000000000001,4.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5907068286838952,0.4092931713161047
C000612,8.0,4322.83,93.0,540.35375,3.25,0.375,0.875,0.11740919721571284,0.0,0.018390730146686313,0.8642000726376008
C000613,4.0,808.57,96.0,202.1425,3.5,0.0,1.0,0.6025328666658422,0.0,0.0,0.3974671333341578
C000614,7.0,1985.44,51.0,283.63428571428574,3.857142857142857,0.14285714285714285,0.14285714285714285,0.284501168506729,0.14901482794745752,0.14008481747119028,0.42639918607462324
C000615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000616,6.0,2883.35,176.0,480.55833333333334,4.0,0.0,0.3333333333333333,0.0,0.1410442714203964,0.7988312206287825,0.0601245079508211
C000617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000618,3.0,1664.74,60.0,554.9133333333333,2.0,0.0,0.3333333333333333,0.48478441077886036,0.21234547136489781,0.3028701178562418,0.0
C000619,7.0,1782.7,10.0,254.67142857142858,3.7142857142857144,0.14285714285714285,0.0,0.1968194311998654,0.6218208335670613,0.18135973523307344,0.0
C000620,4.0,1971.24,48.0,492.81,2.5,0.0,1.0,0.0477465960512165,0.0,0.4755027292465656,0.4767506747022179
C000621,5.0,2042.5,2.0,408.5,4.6,0.0,0.0,0.0,0.533219094247246,0.3792753977968176,0.08750550795593635
C000622,7.0,2318.6800000000003,41.0,331.24000000000007,3.7142857142857144,0.2857142857142857,0.5714285714285714,0.22646937050390742,0.38367519450721965,0.34169872513671573,0.04815670985215726
C000623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000625,1.0,323.02,207.0,323.02,3.0,0.0,1.0,1.0,0.0,0.0,0.0
C000626,6.0,2566.16,14.0,427.6933333333333,3.6666666666666665,0.16666666666666666,0.5,0.04911618916981015,0.08010802132368987,0.0522726564204882,0.8185031330860117
C000627,6.0,2661.87,230.0,443.645,3.5,0.0,1.0,0.4764056847253998,0.0,0.43365378474531063,0.08994053052928956
C000628,5.0,2854.41,120.0,570.882,4.2,0.2,0.2,0.10718852582495156,0.4997074701952418,0.39310400397980666,0.0
C000629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000630,4.0,1447.2399999999998,40.0,361.80999999999995,3.25,0.0,0.25,0.343958154832647,0.0,0.1212860341062989,0.5347558110610542
C000631,4.0,1774.71,86.0,443.6775,3.5,0.0,0.25,0.0,0.7667280851519404,0.23327191484805967,0.0
C000632,2.0,747.98,191.0,373.99,3.5,0.0,0.0,0.47164362683494204,0.0,0.0,0.5283563731650579
C000633,6.0,3107.2000000000003,35.0,517.8666666666667,2.8333333333333335,0.0,0.6666666666666666,0.7011296343975283,0.0,0.03379248197734294,0.26507788362512874
C000634,9.0,3147.16,245.0,349.6844444444444,4.444444444444445,0.0,0.2222222222222222,0.1825232908399954,0.5213398746806645,0.04811957447349356,0.24801726000584653
C000635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000636,5.0,4398.09,22.0,879.618,4.6,0.0,0.6,0.59430570997865,0.07837947836447187,0.08554622574799517,0.2417685859088832
C000637,7.0,2079.27,13.0,297.0385714285714,2.7142857142857144,0.2857142857142857,0.2857142857142857,0.4906914445935352,0.14840785467976741,0.2108480380133412,0.15005266271335613
C000638,6.0,1910.3000000000002,57.0,318.3833333333334,3.3333333333333335,0.0,0.0,0.09930377427629168,0.15634717060147618,0.03866931895513794,0.7056797361670941
C000639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000640,8.0,1760.59,18.0,220.07375,3.625,0.375,0.0,0.20634560005452715,0.5010025048421268,0.11709710949170449,0.17555478561164156
C000641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000642,3.0,1320.49,25.0,440.16333333333336,3.0,0.3333333333333333,0.3333333333333333,0.0,0.2194715597997713,0.4980802580860135,0.2824481821142152
C000643,4.0,1185.44,135.0,296.36,5.0,0.0,0.5,0.5214182075853692,0.2817856660817924,0.0,0.1967961263328384
C000644,1.0,128.07,3.0,128.07,3.0,1.0,0.0,0.0,0.0,0.0,1.0
C000645,1.0,195.79,47.0,195.79,5.0,0.0,0.0,0.0,1.0,0.0,0.0
C000646,6.0,1692.73,46.0,282.12166666666667,3.1666666666666665,0.5,0.0,0.2867498065255534,0.0,0.029538083450993364,0.6837121100234532
C000647,2.0,661.73,122.0,330.865,4.5,0.0,0.0,0.0,1.0,0.0,0.0
C000648,1.0,361.15,232.0,361.15,1.0,0.0,1.0,0.0,0.0,1.0,0.0
C000649,1.0,327.11,126.0,327.11,4.0,0.0,1.0,1.0,0.0,0.0,0.0
C000650,6.0,2558.58,35.0,426.43,4.166666666666667,0.0,0.5,0.33934057172337784,0.1402223108130291,0.17409656919072297,0.3463405482728701
C000651,7.0,3536.7,154.0,505.24285714285713,4.714285714285714,0.0,0.5714285714285714,0.11175106737919531,0.4533435123137388,0.21075296180054853,0.22415245850651738
C000652,6.0,2696.17,93.0,449.3616666666667,4.0,0.16666666666666666,0.6666666666666666,0.025180162971919426,0.6559935018934266,0.31882633513465397,0.0
C000653,5.0,1666.1399999999999,204.0,333.22799999999995,3.4,0.0,0.0,0.3316888136651182,0.31801049131525566,0.3195409749480836,0.03075972007154261
C000654,4.0,1692.99,187.0,423.2475,3.75,0.0,0.0,0.3069126220473837,0.5183137525915689,0.17477362536104762,0.0
C000655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C000656,6.0,1714.49,145.0,285.74833333333333,4.5,0.16666666666666666,0.0,0.0,0.45668391183383983,0.0,0.5433160881661602
C000657,7.0,3139.3199999999997,117.0,448.47428571428566,3.142857142857143,0.14285714285714285,0.42857142857142855,0.520810239160073,0.18804709300103206,0.10679701336595186,0.1843456544729432
C000658,7.0,1959.28,6.0,279.89714285714285,3.7142857142857144,0.0,0.42857142857142855,0.6778153199134377,0.1410620227838798,0.18112265730268265,0.0
C000659,11.0,2233.75,46.0,203.0681818181818,3.3636363636363638,0.09090909090909091,0.0,0.028194739787353103,0.41400335758254053,0.1788069390039172,0.3789949636261891
